ibge7,ibge6,nome,uf,slug,n_ubs
3304755,330475,São Francisco de Itabapoana,RJ,sao_francisco_de_itabapoana,22
3161205,316120,São Francisco de Paula,MG,sao_francisco_de_paula,3
4318200,431820,São Francisco de Paula,RS,sao_francisco_de_paula,11
3161304,316130,São Francisco de Sales,MG,sao_francisco_de_sales,3
2110856,211085,São Francisco do Brejão,MA,sao_francisco_do_brejao,7
2929206,292920,São Francisco do Conde,BA,sao_francisco_do_conde,17
3161403,316140,São Francisco do Glória,MG,sao_francisco_do_gloria,3
1101492,110149,São Francisco do Guaporé,RO,sao_francisco_do_guapore,6
2110906,211090,São Francisco do Maranhão,MA,sao_francisco_do_maranhao,12
2411908,241190,São Francisco do Oeste,RN,sao_francisco_do_oeste,1
1507409,150740,São Francisco do Pará,PA,sao_francisco_do_para,13
2209708,220970,São Francisco do Piauí,PI,sao_francisco_do_piaui,5
4216206,421620,São Francisco do Sul,SC,sao_francisco_do_sul,26
4318309,431830,São Gabriel,RS,sao_gabriel,13
2929255,292925,São Gabriel,BA,sao_gabriel,14
1303809,130380,São Gabriel da Cachoeira,AM,sao_gabriel_da_cachoeira,13
3204708,320470,São Gabriel da Palha,ES,sao_gabriel_da_palha,17
5007695,500769,São Gabriel do Oeste,MS,sao_gabriel_do_oeste,14
3161502,316150,São Geraldo,MG,sao_geraldo,5
3161601,316160,São Geraldo da Piedade,MG,sao_geraldo_da_piedade,2
1507458,150745,São Geraldo do Araguaia,PA,sao_geraldo_do_araguaia,15
3161650,316165,São Geraldo do Baixio,MG,sao_geraldo_do_baixio,2
3304904,330490,São Gonçalo,RJ,sao_goncalo,163
3161700,316170,São Gonçalo do Abaeté,MG,sao_goncalo_do_abaete,5
2312403,231240,São Gonçalo do Amarante,CE,sao_goncalo_do_amarante,22
2412005,241200,São Gonçalo do Amarante,RN,sao_goncalo_do_amarante,39
2209757,220975,São Gonçalo do Gurguéia,PI,sao_goncalo_do_gurgueia,2
3161809,316180,São Gonçalo do Pará,MG,sao_goncalo_do_para,6
2209807,220980,São Gonçalo do Piauí,PI,sao_goncalo_do_piaui,3
3161908,316190,São Gonçalo do Rio Abaixo,MG,sao_goncalo_do_rio_abaixo,10
3125507,312550,São Gonçalo do Rio Preto,MG,sao_goncalo_do_rio_preto,2
3162005,316200,São Gonçalo do Sapucaí,MG,sao_goncalo_do_sapucai,12
2929305,292930,São Gonçalo dos Campos,BA,sao_goncalo_dos_campos,21
3162104,316210,São Gotardo,MG,sao_gotardo,15
4318408,431840,São Jerônimo,RS,sao_jeronimo,14
4124707,412470,São Jerônimo da Serra,PR,sao_jeronimo_da_serra,6
4124806,412480,São João,PR,sao_joao,4
2613206,261320,São João,PE,sao_joao,18
2111003,211100,São João Batista,MA,sao_joao_batista,11
4216305,421630,São João Batista,SC,sao_joao_batista,13
3162203,316220,São João Batista do Glória,MG,sao_joao_batista_do_gloria,4
1400506,140050,São João da Baliza,RR,sao_joao_da_baliza,5
3305000,330500,São João da Barra,RJ,sao_joao_da_barra,15
3549102,354910,São João da Boa Vista,SP,sao_joao_da_boa_vista,14
2209856,220985,São João da Canabrava,PI,sao_joao_da_canabrava,4
2209872,220987,São João da Fronteira,PI,sao_joao_da_fronteira,3
3162252,316225,São João da Lagoa,MG,sao_joao_da_lagoa,3
3162302,316230,São João da Mata,MG,sao_joao_da_mata,2
5220058,522005,São João da Paraúna,GO,sao_joao_da_parauna,1
1507466,150746,São João da Ponta,PA,sao_joao_da_ponta,5
3162401,316240,São João da Ponte,MG,sao_joao_da_ponte,16
2209906,220990,São João da Serra,PI,sao_joao_da_serra,3
4318424,431842,São João da Urtiga,RS,sao_joao_da_urtiga,1
2209955,220995,São João da Varjota,PI,sao_joao_da_varjota,7
5220009,522000,São João d'Aliança,GO,sao_joao_d_alianca,4
3549201,354920,São João das Duas Pontes,SP,sao_joao_das_duas_pontes,2
3162450,316245,São João das Missões,MG,sao_joao_das_missoes,5
3549250,354925,São João de Iracema,SP,sao_joao_de_iracema,2
3305109,330510,São João de Meriti,RJ,sao_joao_de_meriti,22
1507474,150747,São João de Pirabas,PA,sao_joao_de_pirabas,10
3162500,316250,São João del Rei,MG,sao_joao_del_rei,26
1507508,150750,São João do Araguaia,PA,sao_joao_do_araguaia,13
2209971,220997,São João do Arraial,PI,sao_joao_do_arraial,10
4124905,412490,São João do Caiuá,PR,sao_joao_do_caiua,2
2514008,251400,São João do Cariri,PB,sao_joao_do_cariri,3
2111029,211102,São João do Carú,MA,sao_joao_do_caru,5
4216354,421635,São João do Itaperiú,SC,sao_joao_do_itaperiu,4
4125001,412500,São João do Ivaí,PR,sao_joao_do_ivai,7
2312502,231250,São João do Jaguaribe,CE,sao_joao_do_jaguaribe,4
3162559,316255,São João do Manhuaçu,MG,sao_joao_do_manhuacu,6
3162575,316257,São João do Manteninha,MG,sao_joao_do_manteninha,4
4216255,421625,São João do Oeste,SC,sao_joao_do_oeste,2
3162609,316260,São João do Oriente,MG,sao_joao_do_oriente,5
3162658,316265,São João do Pacuí,MG,sao_joao_do_pacui,5
3162708,316270,São João do Paraíso,MG,sao_joao_do_paraiso,9
2111052,211105,São João do Paraíso,MA,sao_joao_do_paraiso,6
3549300,354930,São João do Pau d'Alho,SP,sao_joao_do_pau_d_alho,1
2210003,221000,São João do Piauí,PI,sao_joao_do_piaui,6
4318432,431843,São João do Polêsine,RS,sao_joao_do_polesine,2
2500700,250070,São João do Rio do Peixe,PB,sao_joao_do_rio_do_peixe,14
2412104,241210,São João do Sabugi,RN,sao_joao_do_sabugi,6
2111078,211107,São João do Soter,MA,sao_joao_do_soter,11
4216404,421640,São João do Sul,SC,sao_joao_do_sul,4
2514107,251410,São João do Tigre,PB,sao_joao_do_tigre,8
4125100,412510,São João do Triunfo,PR,sao_joao_do_triunfo,10
2111102,211110,São João dos Patos,MA,sao_joao_dos_patos,11
3162807,316280,São João Evangelista,MG,sao_joao_evangelista,12
3162906,316290,São João Nepomuceno,MG,sao_joao_nepomuceno,6
4216503,421650,São Joaquim,SC,sao_joaquim,11
3549409,354940,São Joaquim da Barra,SP,sao_joaquim_da_barra,11
3162922,316292,São Joaquim de Bicas,MG,sao_joaquim_de_bicas,12
2613305,261330,São Joaquim do Monte,PE,sao_joaquim_do_monte,16
4318440,431844,São Jorge,RS,sao_jorge,1
4125308,412530,São Jorge do Ivaí,PR,sao_jorge_do_ivai,3
4125357,412535,São Jorge do Patrocínio,PR,sao_jorge_do_patrocinio,2
4125209,412520,São Jorge d'Oeste,PR,sao_jorge_d_oeste,10
4216602,421660,São José,SC,sao_jose,28
3162948,316294,São José da Barra,MG,sao_jose_da_barra,5
3549508,354950,São José da Bela Vista,SP,sao_jose_da_bela_vista,5
4125407,412540,São José da Boa Vista,PR,sao_jose_da_boa_vista,4
2613404,261340,São José da Coroa Grande,PE,sao_jose_da_coroa_grande,11
2514206,251420,São José da Lagoa Tapada,PB,sao_jose_da_lagoa_tapada,5
2708303,270830,São José da Laje,AL,sao_jose_da_laje,12
3162955,316295,São José da Lapa,MG,sao_jose_da_lapa,10
3163003,316300,São José da Safira,MG,sao_jose_da_safira,2
2708402,270840,São José da Tapera,AL,sao_jose_da_tapera,20
3163102,316310,São José da Varginha,MG,sao_jose_da_varginha,5
2929354,292935,São José da Vitória,BA,sao_jose_da_vitoria,3
4318457,431845,São José das Missões,RS,sao_jose_das_missoes,1
4125456,412545,São José das Palmeiras,PR,sao_jose_das_palmeiras,1
2514305,251430,São José de Caiana,PB,sao_jose_de_caiana,2
2514404,251440,São José de Espinharas,PB,sao_jose_de_espinharas,5
2412203,241220,São José de Mipibu,RN,sao_jose_de_mipibu,24
2514503,251450,São José de Piranhas,PB,sao_jose_de_piranhas,12
2514552,251455,São José de Princesa,PB,sao_jose_de_princesa,2
2111201,211120,São José de Ribamar,MA,sao_jose_de_ribamar,38
3305133,330513,São José de Ubá,RJ,sao_jose_de_uba,5
3163201,316320,São José do Alegre,MG,sao_jose_do_alegre,3
3549607,354960,São José do Barreiro,SP,sao_jose_do_barreiro,4
2613503,261350,São José do Belmonte,PE,sao_jose_do_belmonte,14
2514602,251460,São José do Bonfim,PB,sao_jose_do_bonfim,2
2514651,251465,São José do Brejo do Cruz,PB,sao_jose_do_brejo_do_cruz,1
3204807,320480,São José do Calçado,ES,sao_jose_do_calcado,5
2412302,241230,São José do Campestre,RN,sao_jose_do_campestre,5
4216701,421670,São José do Cedro,SC,sao_jose_do_cedro,5
4216800,421680,São José do Cerrito,SC,sao_jose_do_cerrito,2
3163300,316330,São José do Divino,MG,sao_jose_do_divino,2
2210052,221005,São José do Divino,PI,sao_jose_do_divino,6
2613602,261360,São José do Egito,PE,sao_jose_do_egito,27
3163409,316340,São José do Goiabal,MG,sao_jose_do_goiabal,3
4318465,431846,São José do Herval,RS,sao_jose_do_herval,1
4318481,431848,São José do Hortêncio,RS,sao_jose_do_hortencio,2
4318499,431849,São José do Inhacorá,RS,sao_jose_do_inhacora,3
2929370,292937,São José do Jacuípe,BA,sao_jose_do_jacuipe,7
3163508,316350,São José do Jacuri,MG,sao_jose_do_jacuri,4
3163607,316360,São José do Mantimento,MG,sao_jose_do_mantimento,2
4318507,431850,São José do Norte,RS,sao_jose_do_norte,12
4318606,431860,São José do Ouro,RS,sao_jose_do_ouro,3
2210102,221010,São José do Peixe,PI,sao_jose_do_peixe,5
2210201,221020,São José do Piauí,PI,sao_jose_do_piaui,9
5107297,510729,São José do Povo,MT,sao_jose_do_povo,2
5107305,510730,São José do Rio Claro,MT,sao_jose_do_rio_claro,8
3549706,354970,São José do Rio Pardo,SP,sao_jose_do_rio_pardo,11
3549805,354980,São José do Rio Preto,SP,sao_jose_do_rio_preto,33
2514701,251470,São José do Sabugi,PB,sao_jose_do_sabugi,2
2412401,241240,São José do Seridó,RN,sao_jose_do_serido,2
4318614,431861,São José do Sul,RS,sao_jose_do_sul,4
3305158,330515,São José do Vale do Rio Preto,RJ,sao_jose_do_vale_do_rio_preto,8
5107354,510735,São José do Xingu,MT,sao_jose_do_xingu,2
4318622,431862,São José dos Ausentes,RS,sao_jose_dos_ausentes,6
2111250,211125,São José dos Basílios,MA,sao_jose_dos_basilios,7
3549904,354990,São José dos Campos,SP,sao_jose_dos_campos,41
2514800,251480,São José dos Cordeiros,PB,sao_jose_dos_cordeiros,3
4125506,412550,São José dos Pinhais,PR,sao_jose_dos_pinhais,32
5107107,510710,São José dos Quatro Marcos,MT,sao_jose_dos_quatro_marcos,9
2514453,251445,São José dos Ramos,PB,sao_jose_dos_ramos,6
2210300,221030,São Julião,PI,sao_juliao,3
4318705,431870,São Leopoldo,RS,sao_leopoldo,32
3163706,316370,São Lourenço,MG,sao_lourenco,15
2613701,261370,São Lourenço da Mata,PE,sao_lourenco_da_mata,43
3549953,354995,São Lourenço da Serra,SP,sao_lourenco_da_serra,3
4216909,421690,São Lourenço do Oeste,SC,sao_lourenco_do_oeste,7
2210359,221035,São Lourenço do Piauí,PI,sao_lourenco_do_piaui,8
4318804,431880,São Lourenço do Sul,RS,sao_lourenco_do_sul,16
4217006,421700,São Ludgero,SC,sao_ludgero,6
2111300,211130,São Luís,MA,sao_luis,75
5220108,522010,São Luís de Montes Belos,GO,sao_luis_de_montes_belos,10
2312601,231260,São Luís do Curu,CE,sao_luis_do_curu,8
2210375,221037,São Luis do Piauí,PI,sao_luis_do_piaui,6
2708501,270850,São Luís do Quitunde,AL,sao_luis_do_quitunde,12
2111409,211140,São Luís Gonzaga do Maranhão,MA,sao_luis_gonzaga_do_maranhao,11
1400605,140060,São Luiz,RR,sao_luiz,5
5220157,522015,São Luiz do Norte,GO,sao_luiz_do_norte,2
3550001,355000,São Luiz do Paraitinga,SP,sao_luiz_do_paraitinga,4
4318903,431890,São Luiz Gonzaga,RS,sao_luiz_gonzaga,19
2514909,251490,São Mamede,PB,sao_mamede,4
4125555,412555,São Manoel do Paraná,PR,sao_manoel_do_parana,1
3550100,355010,São Manuel,SP,sao_manuel,8
4319000,431900,São Marcos,RS,sao_marcos,6
4319109,431910,São Martinho,RS,sao_martinho,2
4217105,421710,São Martinho,SC,sao_martinho,6
4319125,431912,São Martinho da Serra,RS,sao_martinho_da_serra,1
3204906,320490,São Mateus,ES,sao_mateus,38
2111508,211150,São Mateus do Maranhão,MA,sao_mateus_do_maranhao,11
4125605,412560,São Mateus do Sul,PR,sao_mateus_do_sul,27
2412500,241250,São Miguel,RN,sao_miguel,18
3550209,355020,São Miguel Arcanjo,SP,sao_miguel_arcanjo,15
2210383,221038,São Miguel da Baixa Grande,PI,sao_miguel_da_baixa_grande,4
4217154,421715,São Miguel da Boa Vista,SC,sao_miguel_da_boa_vista,1
2929404,292940,São Miguel das Matas,BA,sao_miguel_das_matas,11
4319158,431915,São Miguel das Missões,RS,sao_miguel_das_missoes,5
2515005,251500,São Miguel de Taipu,PB,sao_miguel_de_taipu,5
2807006,280700,São Miguel do Aleixo,SE,sao_miguel_do_aleixo,7
3163805,316380,São Miguel do Anta,MG,sao_miguel_do_anta,4
5220207,522020,São Miguel do Araguaia,GO,sao_miguel_do_araguaia,8
2210391,221039,São Miguel do Fidalgo,PI,sao_miguel_do_fidalgo,3
2412559,241255,São Miguel do Gostoso,RN,sao_miguel_do_gostoso,5
1507607,150760,São Miguel do Guamá,PA,sao_miguel_do_guama,27
1100320,110032,São Miguel do Guaporé,RO,sao_miguel_do_guapore,8
4125704,412570,São Miguel do Iguaçu,PR,sao_miguel_do_iguacu,15
4217204,421720,São Miguel do Oeste,SC,sao_miguel_do_oeste,19
5220264,522026,São Miguel do Passa Quatro,GO,sao_miguel_do_passa_quatro,2
2210409,221040,São Miguel do Tapuio,PI,sao_miguel_do_tapuio,24
1720200,172020,São Miguel do Tocantins,TO,sao_miguel_do_tocantins,3
2708600,270860,São Miguel dos Campos,AL,sao_miguel_dos_campos,17
2708709,270870,São Miguel dos Milagres,AL,sao_miguel_dos_milagres,4
4319208,431920,São Nicolau,RS,sao_nicolau,4
5220280,522028,São Patrício,GO,sao_patricio,1
3550308,355030,São Paulo,SP,sao_paulo,648
4319307,431930,São Paulo das Missões,RS,sao_paulo_das_missoes,5
1303908,130390,São Paulo de Olivença,AM,sao_paulo_de_olivenca,6
2412609,241260,São Paulo do Potengi,RN,sao_paulo_do_potengi,12
2412708,241270,São Pedro,RN,sao_pedro,7
3550407,355040,São Pedro,SP,sao_pedro,11
2111532,211153,São Pedro da Água Branca,MA,sao_pedro_da_agua_branca,4
3305208,330520,São Pedro da Aldeia,RJ,sao_pedro_da_aldeia,30
5107404,510740,São Pedro da Cipa,MT,sao_pedro_da_cipa,3
4319356,431935,São Pedro da Serra,RS,sao_pedro_da_serra,2
3163904,316390,São Pedro da União,MG,sao_pedro_da_uniao,3
4319364,431936,São Pedro das Missões,RS,sao_pedro_das_missoes,4
4217253,421725,São Pedro de Alcântara,SC,sao_pedro_de_alcantara,3
4319372,431937,São Pedro do Butiá,RS,sao_pedro_do_butia,1
4125753,412575,São Pedro do Iguaçu,PR,sao_pedro_do_iguacu,6
4125803,412580,São Pedro do Ivaí,PR,sao_pedro_do_ivai,4
4125902,412590,São Pedro do Paraná,PR,sao_pedro_do_parana,3
2210508,221050,São Pedro do Piauí,PI,sao_pedro_do_piaui,16
3164100,316410,São Pedro do Suaçuí,MG,sao_pedro_do_suacui,4
4319406,431940,São Pedro do Sul,RS,sao_pedro_do_sul,7
3550506,355050,São Pedro do Turvo,SP,sao_pedro_do_turvo,4
2111573,211157,São Pedro dos Crentes,MA,sao_pedro_dos_crentes,5
3164001,316400,São Pedro dos Ferros,MG,sao_pedro_dos_ferros,4
2412807,241280,São Rafael,RN,sao_rafael,6
2111607,211160,São Raimundo das Mangabeiras,MA,sao_raimundo_das_mangabeiras,12
2111631,211163,São Raimundo do Doca Bezerra,MA,sao_raimundo_do_doca_bezerra,6
2210607,221060,São Raimundo Nonato,PI,sao_raimundo_nonato,18
2111672,211167,São Roberto,MA,sao_roberto,7
3164209,316420,São Romão,MG,sao_romao,7
3550605,355060,São Roque,SP,sao_roque,13
3164308,316430,São Roque de Minas,MG,sao_roque_de_minas,5
3204955,320495,São Roque do Canaã,ES,sao_roque_do_canaa,5
1720259,172025,São Salvador do Tocantins,TO,sao_salvador_do_tocantins,2
2708808,270880,São Sebastião,AL,sao_sebastiao,29
3550704,355070,São Sebastião,SP,sao_sebastiao,29
4126009,412600,São Sebastião da Amoreira,PR,sao_sebastiao_da_amoreira,2
3164407,316440,São Sebastião da Bela Vista,MG,sao_sebastiao_da_bela_vista,2
1507706,150770,São Sebastião da Boa Vista,PA,sao_sebastiao_da_boa_vista,15
3550803,355080,São Sebastião da Grama,SP,sao_sebastiao_da_grama,6
3164431,316443,São Sebastião da Vargem Alegre,MG,sao_sebastiao_da_vargem_alegre,2
2515104,251510,São Sebastião de Lagoa de Roça,PB,sao_sebastiao_de_lagoa_de_roca,8
3305307,330530,São Sebastião do Alto,RJ,sao_sebastiao_do_alto,8
3164472,316447,São Sebastião do Anta,MG,sao_sebastiao_do_anta,2
4319505,431950,São Sebastião do Caí,RS,sao_sebastiao_do_cai,6
3164506,316450,São Sebastião do Maranhão,MG,sao_sebastiao_do_maranhao,4
3164605,316460,São Sebastião do Oeste,MG,sao_sebastiao_do_oeste,9
3164704,316470,São Sebastião do Paraíso,MG,sao_sebastiao_do_paraiso,30
2929503,292950,São Sebastião do Passé,BA,sao_sebastiao_do_passe,30
3164803,316480,São Sebastião do Rio Preto,MG,sao_sebastiao_do_rio_preto,1
3164902,316490,São Sebastião do Rio Verde,MG,sao_sebastiao_do_rio_verde,2
1720309,172030,São Sebastião do Tocantins,TO,sao_sebastiao_do_tocantins,2
1303957,130395,São Sebastião do Uatumã,AM,sao_sebastiao_do_uatuma,4
2515203,251520,São Sebastião do Umbuzeiro,PB,sao_sebastiao_do_umbuzeiro,3
4319604,431960,São Sepé,RS,sao_sepe,15
5220405,522040,São Simão,GO,sao_simao,9
3550902,355090,São Simão,SP,sao_simao,6
3165008,316500,São Tiago,MG,sao_tiago,4
3165107,316510,São Tomás de Aquino,MG,sao_tomas_de_aquino,4
4126108,412610,São Tomé,PR,sao_tome,2
2412906,241290,São Tomé,RN,sao_tome,9
3165206,316520,São Tomé das Letras,MG,sao_tome_das_letras,5
4319703,431970,São Valentim,RS,sao_valentim,2
4319711,431971,São Valentim do Sul,RS,sao_valentim_do_sul,1
1720499,172049,São Valério,TO,sao_valerio,2
4319737,431973,São Valério do Sul,RS,sao_valerio_do_sul,2
4319752,431975,São Vendelino,RS,sao_vendelino,2
3551009,355100,São Vicente,SP,sao_vicente,35
2413003,241300,São Vicente,RN,sao_vicente,10
3165305,316530,São Vicente de Minas,MG,sao_vicente_de_minas,5
2515401,251540,São Vicente do Seridó,PB,sao_vicente_do_serido,6
4319802,431980,São Vicente do Sul,RS,sao_vicente_do_sul,8
2111706,211170,São Vicente Ferrer,MA,sao_vicente_ferrer,14
2613800,261380,São Vicente Férrer,PE,sao_vicente_ferrer,10
2515302,251530,Sapé,PB,sape,27
2929602,292960,Sapeaçu,BA,sapeacu,11
5107875,510787,Sapezal,MT,sapezal,8
4319901,431990,Sapiranga,RS,sapiranga,22
4126207,412620,Sapopema,PR,sapopema,3
3305406,330540,Sapucaia,RJ,sapucaia,15
1507755,150775,Sapucaia,PA,sapucaia,4
4320008,432000,Sapucaia do Sul,RS,sapucaia_do_sul,29
3165404,316540,Sapucaí-Mirim,MG,sapucai_mirim,3
3305505,330550,Saquarema,RJ,saquarema,24
4320107,432010,Sarandi,RS,sarandi,7
4126256,412625,Sarandi,PR,sarandi,14
3551108,355110,Sarapuí,SP,sarapui,4
3165503,316550,Sardoá,MG,sardoa,2
3551207,355120,Sarutaiá,SP,sarutaia,1
3165537,316553,Sarzedo,MG,sarzedo,11
2929701,292970,Sátiro Dias,BA,satiro_dias,14
2708907,270890,Satuba,AL,satuba,9
2111722,211172,Satubinha,MA,satubinha,9
2929750,292975,Saubara,BA,saubara,7
4126272,412627,Saudade do Iguaçu,PR,saudade_do_iguacu,2
4217303,421730,Saudades,SC,saudades,6
2929800,292980,Saúde,BA,saude,5
4217402,421740,Schroeder,SC,schroeder,11
2929909,292990,Seabra,BA,seabra,17
4217501,421750,Seara,SC,seara,12
3551306,355130,Sebastianópolis do Sul,SP,sebastianopolis_do_sul,1
2210623,221062,Sebastião Barros,PI,sebastiao_barros,6
2930006,293000,Sebastião Laranjeiras,BA,sebastiao_laranjeiras,5
2210631,221063,Sebastião Leal,PI,sebastiao_leal,6
4320206,432020,Seberi,RS,seberi,5
4320230,432023,Sede Nova,RS,sede_nova,1
4320263,432026,Segredo,RS,segredo,5
4320305,432030,Selbach,RS,selbach,3
5007802,500780,Selvíria,MS,selviria,4
3165560,316556,Sem-Peixe,MG,sem_peixe,3
1200500,120050,Sena Madureira,AC,sena_madureira,17
2111748,211174,Senador Alexandre Costa,MA,senador_alexandre_costa,7
3165578,316557,Senador Amaral,MG,senador_amaral,4
5220454,522045,Senador Canedo,GO,senador_canedo,25
3165602,316560,Senador Cortes,MG,senador_cortes,3
2413102,241310,Senador Elói de Souza,RN,senador_eloi_de_souza,6
3165701,316570,Senador Firmino,MG,senador_firmino,6
2413201,241320,Senador Georgino Avelino,RN,senador_georgino_avelino,2
1200450,120045,Senador Guiomard,AC,senador_guiomard,17
3165800,316580,Senador José Bento,MG,senador_jose_bento,2
1507805,150780,Senador José Porfírio,PA,senador_jose_porfirio,10
2111763,211176,Senador La Rocque,MA,senador_la_rocque,9
3165909,316590,Senador Modestino Gonçalves,MG,senador_modestino_goncalves,2
2312700,231270,Senador Pompeu,CE,senador_pompeu,13
2708956,270895,Senador Rui Palmeira,AL,senador_rui_palmeira,7
2312809,231280,Senador Sá,CE,senador_sa,5
4320321,432032,Senador Salgado Filho,RS,senador_salgado_filho,3
4126306,412630,Sengés,PR,senges,7
