CD_setor,V01317,V01318,V01319,V01320,V01321,V01322,V01323,V01324,V01325,V01326,V01327,V01328,V01329,V01330,V01331,V01332,V01333,V01334,V01335,V01336,V01337,V01338,V01339,V01340,V01341,V01342,V01343,V01344,V01345,V01346,V01347,V01348,V01349,V01350,V01351,V01352,V01353,V01354,V01355,V01356,V01357,V01358,V01359,V01360,V01361,V01362,V01363,V01364,V01365,V01366,V01367,V01368,V01369,V01370,V01371,V01372,V01373,V01374,V01375,V01376,V01377,V01378,V01379,V01380,V01381,V01382,V01383,V01384,V01385,V01386,V01387,V01388,V01389,V01390,V01391,V01392,V01393,V01394,V01395,V01396,V01397,V01398,V01399,V01400,V01401,V01402,V01403,V01404,V01405,V01406,V01407,V01408,V01409,V01410,V01411
431440705180108,121,12,0,13,0,53,6,0,8,0,68,6,0,5,0,65,6,0,5,0,28,37,4,,0,0,3,,0,0,0,,16,26,22,0,,0,,3,0,0,0,0,0,0,0,,,,0,0,0,0,0,10,3,0,,0,26,,0,3,0,55,4,0,6,0,30,3,0,,0,5,,0,,0,48,4,0,6,0,3,,0,0,0,65,5,0,5,0
431440705180109,603,201,0,126,0,278,93,0,59,0,325,108,0,67,0,279,93,0,56,0,106,173,37,56,0,0,23,33,0,0,3,35,168,58,15,0,12,55,23,3,0,0,0,0,0,,8,36,10,,0,0,0,0,0,135,44,0,32,0,209,70,0,37,0,236,79,0,55,0,23,8,0,,0,54,21,0,12,0,224,72,0,47,0,50,18,0,10,0,275,90,0,57,0
431440705180111,232,17,,44,0,101,8,0,25,0,131,9,,19,0,118,9,0,20,0,48,70,4,5,0,0,14,6,0,0,0,13,62,27,16,0,,7,,0,0,0,0,0,0,0,,12,6,,0,0,0,0,0,41,,,12,0,63,3,0,8,0,106,11,0,23,0,22,,0,,0,19,,0,5,0,82,7,0,20,0,12,,,,0,119,8,0,17,0
431440705180113,461,116,0,114,0,200,55,0,54,0,261,61,0,60,0,225,53,0,43,0,81,144,18,35,0,0,17,26,0,0,6,27,134,44,14,,4,31,14,,0,0,0,0,0,,5,23,11,3,0,0,0,0,0,83,21,0,33,0,174,42,0,31,0,182,50,0,47,0,22,3,0,3,0,30,9,0,14,0,170,46,0,40,0,36,8,0,14,0,225,53,0,46,0
431440705180114,494,160,0,128,,217,69,0,62,0,277,91,0,66,,218,70,0,53,0,78,140,26,44,0,0,25,28,0,0,,27,133,46,11,0,4,49,16,,0,0,0,0,0,0,11,33,9,0,0,0,0,0,0,110,42,0,39,0,182,53,0,50,0,188,64,0,39,,14,,0,0,0,43,13,0,14,0,174,56,0,48,0,45,14,0,16,0,232,77,0,50,
431440705180116,418,45,0,74,0,202,26,0,34,0,216,19,0,40,0,156,19,0,28,0,93,63,13,6,0,0,18,10,0,0,0,5,38,71,42,0,,,9,7,0,0,0,0,0,0,,4,16,6,0,0,0,0,0,74,7,0,10,0,87,8,0,21,0,193,20,0,34,0,64,10,0,9,0,29,,0,,0,173,25,0,33,0,20,3,0,4,0,196,16,0,36,0
431440705180117,156,8,0,14,0,76,4,0,8,0,80,4,0,6,0,58,4,0,3,0,26,32,,,0,0,0,3,0,0,,,14,21,21,0,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,32,,0,6,0,18,,0,,0,70,4,0,5,0,36,,0,,0,9,0,0,4,0,67,4,0,4,0,16,,0,,0,64,3,0,4,0
431440705180118,200,57,0,14,0,104,30,0,7,0,96,27,0,7,0,85,25,0,8,0,56,29,18,7,0,0,5,3,0,0,0,0,14,34,37,0,0,3,11,11,0,0,0,0,0,0,,,,4,0,0,0,0,0,26,7,0,0,0,27,7,0,5,0,84,26,0,5,0,63,17,0,4,0,11,3,0,0,0,93,27,0,7,0,5,3,0,0,0,91,24,0,7,0
431440705180119,44,,0,,0,19,,0,,0,25,0,0,,0,15,,0,,0,12,3,,0,0,0,0,,0,0,0,,6,3,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,9,0,0,,0,12,0,0,0,0,14,,0,0,0,9,0,0,,0,,0,0,0,0,17,,0,,0,5,0,0,0,0,20,0,0,,0
431440705180120,955,172,0,304,0,436,86,0,148,0,519,86,0,156,0,334,66,0,100,0,162,172,35,31,0,0,47,53,0,0,0,18,82,148,86,0,0,21,33,12,0,0,0,0,0,0,5,39,44,12,0,0,0,0,0,189,26,0,81,0,225,29,0,79,0,394,96,0,123,0,147,21,0,21,0,66,8,0,29,0,370,78,0,119,0,59,8,0,25,0,460,78,0,131,0
431440705180121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431440705180122,719,141,0,198,0,336,70,0,107,0,383,71,0,91,0,241,52,0,60,0,124,117,24,28,0,0,28,32,0,0,0,15,69,105,52,0,,20,25,5,0,0,0,0,0,,,22,25,10,0,0,0,0,0,198,37,0,57,0,166,35,0,57,0,267,59,0,69,0,88,10,0,15,0,64,12,0,19,0,272,58,0,88,0,73,10,0,16,0,310,61,0,75,0
431440705180123,234,24,0,27,0,112,11,0,16,0,122,13,0,11,0,85,11,0,11,0,39,46,3,8,0,0,7,4,0,0,0,4,23,31,27,0,,0,8,,0,0,0,0,0,0,0,,4,5,0,0,0,0,0,49,,0,5,0,43,5,0,,0,100,13,0,10,0,42,5,0,10,0,19,0,0,3,0,93,11,0,13,0,11,0,0,0,0,111,13,0,11,0
431440705180124,238,65,0,76,0,115,32,0,40,0,123,33,0,36,0,87,22,0,23,0,51,36,9,13,0,0,13,10,0,0,0,6,25,39,17,0,,3,11,6,0,0,0,0,0,0,,4,12,5,0,0,0,0,0,54,12,0,16,0,64,22,0,26,0,94,25,0,24,0,26,6,0,10,0,17,4,0,7,0,98,28,0,33,0,13,6,0,4,0,110,27,0,32,0
431440705180125,54,15,0,13,0,30,8,0,3,0,24,7,0,10,0,17,5,0,5,0,11,6,4,,0,0,0,5,0,0,0,0,3,11,3,0,0,,3,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,10,4,0,3,0,8,,0,5,0,31,9,0,3,0,5,0,0,,0,5,,0,0,0,25,6,0,3,0,3,,0,,0,21,5,0,8,0
431440705180126,195,78,0,99,0,96,34,0,55,0,99,44,0,44,0,75,32,0,34,0,36,39,10,22,0,0,19,15,0,0,,5,25,31,13,0,,14,10,6,0,0,0,0,0,0,3,13,16,,0,0,0,0,0,43,18,0,40,0,57,20,0,19,0,72,34,0,36,0,23,6,0,4,0,11,5,0,13,0,85,29,0,42,0,15,6,0,10,0,84,38,0,34,0
431440705180127,845,78,0,96,0,417,37,0,51,0,428,41,0,45,0,308,30,0,37,0,213,95,19,11,0,0,26,11,0,0,0,7,151,110,40,0,,15,10,4,0,0,0,0,0,0,0,25,11,,0,0,0,0,0,201,15,0,22,0,150,17,0,22,0,432,41,0,50,0,62,5,0,,0,83,5,0,9,0,334,32,0,42,0,82,6,0,4,0,346,35,0,41,0
431440705180128,60,5,0,21,0,27,4,0,12,0,33,,0,9,0,23,3,0,8,0,15,8,,,0,0,5,3,0,0,0,,10,9,3,0,0,,,0,0,0,0,0,0,0,,0,6,,0,0,0,0,0,13,0,0,3,0,14,,0,8,0,28,4,0,9,0,5,0,0,,0,3,0,0,,0,24,4,0,10,0,5,0,0,0,0,28,,0,9,0
431440705180129,455,98,0,51,3,193,46,0,27,,262,52,0,24,,196,37,0,18,,71,125,12,25,0,0,8,10,,0,,12,46,83,54,0,3,13,14,7,0,0,0,0,0,0,3,6,7,,0,0,0,,0,77,14,0,13,,81,32,0,13,0,201,43,0,21,,96,9,0,4,0,24,4,0,7,,169,42,0,20,,26,7,0,,,236,45,0,23,0
431440705180130,325,134,,106,0,160,69,0,50,0,165,65,,56,0,117,46,0,34,0,42,75,16,30,0,0,13,21,0,0,,11,38,41,25,,6,18,16,4,0,0,0,0,0,,4,8,14,7,0,0,0,0,0,75,43,0,31,0,73,37,0,35,0,130,49,,27,0,47,5,0,13,0,34,14,0,9,0,126,55,0,41,0,16,12,0,9,0,149,53,,47,0
431440705190003,677,71,0,92,,328,36,0,45,0,349,35,0,47,,265,24,0,30,0,133,132,10,14,0,0,18,12,0,0,0,8,54,100,103,0,,7,9,6,0,0,0,0,0,0,,6,9,13,0,0,0,0,0,104,13,0,29,0,109,14,0,13,0,293,34,0,28,0,171,10,0,22,,29,7,0,13,0,299,29,0,32,0,35,0,0,10,0,314,35,0,37,
431440705190004,498,12,0,22,0,248,9,0,12,0,250,3,0,10,0,213,3,0,6,0,103,110,3,0,0,0,3,3,0,0,,6,35,98,73,0,0,,,,0,0,0,0,0,0,0,,4,,0,0,0,0,0,71,,0,5,0,77,0,0,4,0,225,8,0,11,0,125,,0,,0,33,,0,,0,215,8,0,10,0,16,0,0,0,0,234,3,0,10,0
431440705190005,328,12,0,16,0,150,4,0,10,0,178,8,0,6,0,129,3,0,6,0,70,59,0,3,0,0,4,,0,0,0,,9,47,71,0,0,,0,,0,0,0,0,0,0,0,,3,,0,0,0,0,0,27,4,0,3,0,38,,0,3,0,127,6,0,5,0,136,,0,5,0,9,,0,,0,141,3,0,9,0,8,,0,,0,170,6,0,5,0
431440705190006,329,20,,31,0,150,10,,17,0,179,10,0,14,0,145,7,,13,0,76,69,5,,,0,7,6,0,0,0,,23,45,75,0,,,,4,0,0,0,0,,0,0,3,5,5,0,0,0,0,0,37,3,0,4,0,39,5,0,3,0,132,7,0,16,0,121,5,,8,0,16,,0,3,0,134,8,,14,0,10,,0,,0,169,9,0,13,0
431440705190007,358,20,,33,,165,7,0,19,,193,13,,14,0,143,9,0,15,,76,67,3,6,0,0,10,5,,0,0,,27,54,61,0,0,,4,4,0,0,0,0,0,0,0,,10,3,0,0,0,0,,60,0,0,,0,45,5,0,9,0,156,9,,17,0,97,6,0,5,,20,0,0,,0,145,7,0,18,,23,0,0,,0,170,13,,13,0
431440705190008,512,15,,43,0,232,10,,22,0,280,5,,21,0,200,7,0,22,0,115,85,3,4,0,0,14,8,0,0,0,4,24,73,99,0,0,,,4,0,0,0,0,0,0,,3,10,7,0,0,0,0,0,70,,,6,0,68,6,0,8,0,203,4,,20,0,171,4,0,9,0,18,0,,,0,214,10,0,21,0,21,0,0,3,0,259,5,,18,0
431440705190009,380,8,0,15,0,183,5,0,7,0,197,3,0,8,0,146,4,0,8,0,81,65,3,,0,0,4,4,0,0,0,,21,59,65,0,0,,3,0,0,0,0,0,0,0,0,3,4,,0,0,0,0,0,56,,0,,0,45,0,0,3,0,171,7,0,9,0,108,0,0,,0,18,0,0,,0,165,5,0,6,0,14,,0,0,0,183,,0,8,0
431440705190010,312,9,0,20,,149,5,0,13,0,163,4,0,7,,132,5,0,7,,84,48,3,,0,0,6,,0,,0,,22,44,65,0,0,,,3,0,0,0,0,0,0,0,,3,,0,0,0,0,,48,,0,5,0,31,3,0,3,0,135,,0,8,0,98,3,0,4,,21,0,0,,0,128,5,0,12,0,19,0,0,,0,144,4,0,5,
431440705190011,345,8,0,27,0,166,6,0,15,0,179,,0,12,0,147,3,0,7,0,62,85,3,0,0,0,5,,0,0,,,27,50,67,0,0,,,,0,0,0,0,0,0,,,,4,0,0,0,0,0,42,0,0,6,0,46,0,0,11,0,140,5,0,4,0,117,3,0,6,0,13,0,0,,0,153,6,0,13,0,13,0,0,,0,166,,0,10,0
431440705190012,522,21,,59,0,239,8,,31,0,283,13,0,28,0,227,10,,15,0,108,119,4,6,,0,10,5,0,0,0,,29,94,102,0,0,,7,,0,0,0,0,,0,0,7,4,4,0,0,0,0,0,70,,0,17,0,61,4,0,16,0,218,12,0,19,0,173,3,,7,0,22,0,0,7,0,217,8,,24,0,20,,0,5,0,263,12,0,23,0
431440705190014,404,10,,21,,197,5,,8,0,207,5,0,13,,152,5,0,10,0,77,75,,4,0,0,,8,0,0,0,,19,61,70,0,0,,,,0,0,0,0,0,0,,3,5,,0,0,0,0,0,52,3,0,3,0,51,,0,4,0,164,4,,11,0,137,,0,3,,14,0,0,0,0,183,5,,8,0,14,,0,,0,193,4,0,11,
431440705190015,498,16,0,41,,225,10,0,22,,273,6,0,19,,204,9,0,16,,115,89,6,3,0,0,10,6,,,0,,18,72,113,0,0,3,3,3,0,0,0,0,0,0,0,4,6,6,0,0,0,0,,58,0,0,6,0,65,,0,9,0,181,10,0,15,0,194,4,0,11,,17,0,0,0,0,208,10,0,22,,23,0,0,3,0,250,6,0,16,
431440705190016,567,14,0,45,0,261,8,0,16,0,306,6,0,29,0,208,6,0,15,0,96,112,5,,0,0,9,6,0,0,0,7,29,107,65,0,0,0,5,,0,0,0,0,0,,0,4,8,,0,0,0,0,0,86,,0,6,0,93,4,0,12,0,259,8,0,22,0,129,,0,5,0,20,0,0,,0,241,8,0,14,0,27,0,0,3,0,279,6,0,26,0
431440705190017,347,46,0,59,5,167,18,0,31,,180,28,0,28,3,137,18,0,19,,57,80,9,9,0,0,6,13,,0,0,6,27,53,51,0,,4,7,5,0,0,0,0,0,0,,3,6,8,0,0,0,,0,54,10,0,14,0,65,7,0,15,,142,19,0,20,3,86,10,0,10,,17,3,0,7,0,150,15,0,24,,18,3,0,4,0,162,25,0,24,3
431440705190018,398,23,0,77,0,192,9,0,32,0,206,14,0,45,0,143,15,0,27,0,69,74,4,11,0,0,14,13,0,0,0,,24,57,60,0,0,6,4,5,0,0,0,0,0,0,,7,10,9,0,0,0,0,0,73,3,0,15,0,64,5,0,18,0,151,9,0,32,0,110,6,0,12,0,27,,0,7,0,165,8,0,25,0,24,,0,5,0,182,13,0,40,0
431440705190020,420,73,,73,0,217,38,,32,0,203,35,,41,0,165,32,,23,0,122,43,21,11,,0,17,6,0,0,0,6,49,60,50,0,,10,10,11,0,0,0,0,,0,,8,9,5,0,0,0,0,0,85,11,0,15,0,83,13,0,18,0,177,34,,29,0,75,15,,11,0,32,7,0,5,0,185,31,,27,0,33,,0,5,0,170,33,,36,0
431440705190021,617,110,0,182,0,296,50,0,87,0,321,60,0,95,0,233,42,0,59,0,107,126,16,26,0,0,25,34,0,0,0,14,57,92,70,0,,10,18,13,0,0,0,0,0,,6,18,23,11,0,0,0,0,0,138,13,0,42,0,137,28,0,57,0,239,50,0,63,0,103,19,0,20,0,49,5,0,12,0,247,45,0,75,0,42,4,0,13,0,279,56,0,82,0
431440705190023,415,40,0,58,,203,17,0,35,0,212,23,0,23,,156,18,0,17,,89,67,7,11,0,0,8,9,0,,0,7,39,60,50,0,,5,11,0,0,0,0,0,0,0,,4,5,7,0,0,0,0,,77,7,0,13,0,96,11,0,15,0,161,21,0,18,0,81,,0,12,,27,,0,5,0,176,15,0,30,0,25,,0,,0,187,21,0,22,
431440705190024,456,74,,92,0,207,33,,43,0,249,41,0,49,0,163,26,0,32,0,76,87,11,15,0,0,15,17,0,0,,8,59,48,47,0,,9,12,3,0,0,0,0,0,,3,11,9,8,0,0,0,0,0,99,16,,30,0,84,13,0,18,0,191,37,0,32,0,82,8,0,12,0,39,6,,6,0,168,27,0,37,0,35,,0,12,0,214,40,0,37,0
431440705190025,376,52,,64,,191,32,,38,,185,20,0,26,0,146,19,,18,,73,73,12,7,,0,9,9,,0,0,,28,75,42,0,3,4,9,3,0,0,0,,0,0,,6,4,6,0,0,0,,0,47,12,0,14,0,76,10,0,17,0,179,24,,22,,74,6,,11,0,19,4,0,8,0,172,28,,30,,15,,0,,0,170,18,0,24,0
431440705190026,433,3,0,8,0,194,,0,4,0,239,,0,4,0,146,,0,3,0,69,77,0,,0,0,3,0,0,0,0,0,41,82,23,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,137,,0,,0,30,,0,0,0,225,,0,4,0,41,0,0,,0,43,,0,,0,151,,0,3,0,56,0,0,,0,183,,0,3,0
431440705190027,350,,0,6,0,167,0,0,3,0,183,,0,3,0,110,0,0,,0,59,51,0,0,0,0,,0,0,0,0,0,22,66,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,112,0,0,,0,26,0,0,0,0,178,,0,5,0,34,0,0,0,0,39,0,0,0,0,128,0,0,3,0,41,0,0,,0,142,,0,,0
431440705190028,262,3,0,22,0,127,,0,11,0,135,,0,11,0,89,0,0,10,0,60,29,0,0,0,0,7,3,0,0,,0,24,50,14,0,0,0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,69,,0,4,0,20,0,0,0,0,144,,0,16,0,29,0,0,,0,30,0,0,,0,97,,0,10,0,22,,0,3,0,113,,0,8,0
431440705190029,283,,0,,0,146,0,0,,0,137,,0,,0,92,0,0,,0,51,41,0,0,0,0,,,0,0,0,0,39,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,87,,0,0,0,22,0,0,0,0,158,0,0,,0,16,0,0,0,0,42,0,0,0,0,104,0,0,,0,32,,0,0,0,105,0,0,,0
431440705190031,415,83,0,58,0,188,44,0,28,0,227,39,0,30,0,177,30,0,19,0,108,69,22,8,0,0,16,3,0,0,0,7,35,62,73,0,,5,8,15,0,0,0,0,0,0,,4,11,3,0,0,0,0,0,75,19,0,9,0,86,16,0,17,0,145,27,0,28,0,109,21,0,4,0,33,7,0,4,0,155,37,0,24,0,25,6,0,5,0,202,33,0,25,0
431440705190032,48,4,0,11,0,24,,0,5,0,24,,0,6,0,16,3,0,3,0,12,4,,,0,0,,,0,0,0,0,5,6,5,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,14,0,0,3,0,8,,0,4,0,17,3,0,3,0,9,0,0,,0,5,0,0,,0,19,,0,3,0,3,0,0,0,0,21,,0,6,0
431440705190033,247,43,0,56,0,124,21,0,24,0,123,22,0,32,0,92,19,0,20,0,63,29,13,6,0,0,13,7,0,0,0,3,23,31,35,0,0,7,8,4,0,0,0,0,0,0,,4,4,10,0,0,0,0,0,57,10,0,18,0,44,6,0,10,0,91,22,0,15,0,55,5,0,13,0,19,,0,5,0,105,19,0,19,0,16,3,0,10,0,107,19,0,22,0
431440705190034,206,24,0,51,0,98,13,0,21,0,108,11,0,30,0,73,9,0,15,0,26,47,4,5,0,0,8,7,0,0,0,6,15,32,20,0,0,3,4,,0,0,0,0,0,0,,,8,3,0,0,0,0,0,54,,0,14,0,43,8,0,14,0,77,11,0,17,0,32,4,0,6,0,17,0,0,3,0,81,13,0,18,0,17,,0,4,0,91,10,0,26,0
431440705190035,187,,0,6,0,92,,0,0,0,95,,0,6,0,68,,0,4,0,38,30,0,,0,0,0,4,0,0,0,3,15,39,11,0,0,0,,0,0,0,0,0,0,0,,,,,0,0,0,0,0,42,,0,0,0,21,0,0,,0,104,,0,,0,20,0,0,3,0,19,,0,0,0,73,0,0,0,0,11,0,0,0,0,84,,0,6,0
431440705190036,992,35,0,69,0,494,19,0,35,0,498,16,0,34,0,360,10,0,27,0,188,172,4,6,0,0,18,9,0,0,,4,84,189,82,0,,0,6,3,0,0,0,0,0,0,,6,13,7,0,0,0,0,0,184,7,0,11,0,138,7,0,12,0,516,15,0,36,0,154,6,0,10,0,74,0,0,3,0,420,19,0,32,0,49,,0,7,0,449,14,0,27,0
431440705190037,988,57,0,114,0,460,33,0,54,0,528,24,0,60,0,419,21,0,35,0,227,192,13,8,0,0,14,21,0,0,0,3,150,154,112,0,0,10,11,0,0,0,0,0,0,0,,15,12,6,0,0,0,0,0,168,8,0,29,0,147,13,0,22,0,498,34,0,53,0,175,,0,10,0,57,,0,12,0,403,31,0,42,0,57,,0,11,0,471,22,0,49,0
431440705190038,503,20,0,35,0,240,10,0,20,0,263,10,0,15,0,198,10,0,10,0,88,110,5,5,0,0,8,,0,0,0,5,63,78,52,0,0,3,6,,0,0,0,0,0,0,0,,6,,0,0,0,0,0,75,,0,7,0,78,3,0,7,0,257,14,0,18,0,93,,0,3,0,22,0,0,,0,218,10,0,19,0,26,0,0,3,0,237,10,0,12,0
431440705190039,687,10,0,41,0,337,4,0,22,0,350,6,0,19,0,238,4,0,11,0,166,72,3,,0,0,8,3,0,0,0,,44,125,67,0,0,,,,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,142,,0,11,0,86,,0,6,0,336,5,0,22,0,123,,0,,0,58,,0,3,0,279,3,0,19,0,45,,0,5,0,305,5,0,14,0
431440705190040,198,19,0,63,0,101,10,0,29,0,97,9,0,34,0,74,8,0,17,0,33,41,,6,0,0,3,14,0,0,,4,22,27,20,0,,,3,,0,0,0,0,0,0,,4,10,,0,0,0,0,0,42,3,0,18,0,51,3,0,17,0,76,9,0,25,0,29,4,0,3,0,12,0,0,6,0,89,10,0,23,0,16,,0,5,0,81,7,0,29,0
431440705190042,102,,0,9,0,54,,0,5,0,48,,0,4,0,28,,0,6,0,15,13,,0,0,0,,4,0,0,,,11,7,7,0,0,,0,0,0,0,0,0,0,0,,3,0,,0,0,0,0,0,33,0,0,,0,24,,0,,0,31,,0,4,0,14,0,0,,0,13,0,0,0,0,41,,0,5,0,11,0,0,0,0,37,,0,4,0
431440705200001,316,58,,58,0,138,28,,31,0,178,30,0,27,0,124,25,,25,0,61,63,10,15,,0,12,13,0,0,0,,29,50,43,0,3,,11,10,0,0,0,,0,0,,5,10,9,0,0,0,0,0,52,5,0,11,0,71,14,0,9,0,123,23,,21,0,70,16,0,17,0,15,,0,5,0,123,26,,26,0,18,,0,3,0,160,29,0,24,0
431440705200002,429,80,0,59,0,183,32,0,27,0,246,48,0,32,0,167,33,0,24,0,68,99,13,20,0,0,14,10,0,0,0,10,21,65,71,0,,11,11,10,0,0,0,0,0,0,,4,11,8,0,0,0,0,0,66,18,0,11,0,80,12,0,13,0,173,34,0,25,0,110,16,0,10,0,23,6,0,,0,160,26,0,25,0,25,4,0,5,0,221,44,0,27,0
431440705200003,333,171,,101,,155,74,,54,,178,97,0,47,0,129,64,0,32,,52,77,20,44,0,0,10,22,,0,0,,21,55,51,0,3,20,22,19,0,0,0,0,0,0,,5,14,11,0,0,0,,0,49,39,0,25,0,76,40,0,23,0,127,63,,38,,81,29,,15,0,19,14,0,12,0,136,60,,42,,13,10,0,8,0,165,87,0,39,0
431440705200004,385,126,0,61,0,165,62,0,32,0,220,64,0,29,0,147,43,0,22,0,81,66,21,22,0,0,13,9,0,0,0,,21,56,69,0,,11,17,14,0,0,0,0,0,0,,,13,6,0,0,0,0,0,44,32,0,9,0,71,22,0,14,0,136,50,0,25,0,134,22,0,13,0,14,10,0,5,0,151,52,0,27,0,18,9,0,,0,202,55,0,27,0
431440705200005,365,104,,99,0,180,51,0,40,0,185,53,,59,0,154,45,,46,0,69,85,13,32,0,,19,27,0,0,0,6,29,52,67,0,,13,12,18,0,,0,0,0,0,0,8,20,18,0,0,0,0,0,42,19,0,11,0,74,26,,20,0,149,32,0,44,0,100,27,0,24,0,13,8,0,,0,167,43,0,38,0,10,4,0,5,0,175,49,,54,0
431440705200007,385,39,,37,,159,17,0,17,0,226,22,,20,,206,16,0,16,,70,136,5,11,0,0,8,8,0,,0,19,69,60,58,,,4,8,,0,0,0,0,0,0,,4,6,4,0,0,0,,0,49,,0,3,0,96,17,0,14,,163,16,0,15,,77,4,,5,0,26,,0,,0,133,16,0,16,0,18,0,0,,0,208,22,,18,
431440705200008,399,61,0,52,0,166,28,0,19,0,233,33,0,33,0,221,30,0,25,0,81,140,11,19,0,0,9,16,0,0,0,24,56,86,55,0,,11,9,9,0,0,0,0,0,0,3,11,3,8,0,0,0,0,0,46,10,0,8,0,105,12,0,15,0,179,27,0,18,0,69,12,0,11,0,18,5,0,4,0,148,23,0,15,0,12,3,0,4,0,221,30,0,29,0
431440705200009,169,27,,22,0,64,8,,8,0,105,19,0,14,0,96,15,,10,0,26,70,5,10,,0,5,5,0,0,0,9,14,33,40,0,0,3,6,6,0,,0,0,0,0,,3,4,,0,0,0,0,0,16,,0,,0,38,5,,10,0,66,11,0,8,0,49,9,0,,0,7,,0,0,0,57,7,,8,0,,0,0,,0,103,19,0,13,0
431440705200010,185,30,0,25,0,80,14,0,9,0,105,16,0,16,0,109,15,0,13,0,48,61,7,8,0,0,4,9,0,0,0,15,37,30,27,0,0,3,7,5,0,0,0,0,0,0,0,,6,5,0,0,0,0,0,16,,0,4,0,63,7,0,5,0,73,14,0,11,0,33,7,0,5,0,7,,0,,0,73,13,0,7,0,8,0,0,,0,97,16,0,15,0
431440705200011,215,27,0,16,,85,12,0,7,0,130,15,0,9,,111,11,0,8,0,43,68,5,6,0,0,3,5,0,0,0,3,20,47,41,0,,,4,4,0,0,0,0,0,0,0,,3,3,0,0,0,0,0,17,7,0,,0,37,7,0,3,0,100,7,0,8,0,61,6,0,4,,6,,0,0,0,79,10,0,7,0,5,5,0,,0,125,10,0,8,
431440705200012,221,18,,27,0,86,5,,11,0,135,13,,16,0,129,13,,14,0,42,87,,11,0,,,13,0,0,,15,34,31,47,0,,3,5,3,0,0,0,0,,,,7,,3,0,0,0,0,0,27,,0,3,0,53,6,0,9,0,81,7,,11,0,60,3,,4,0,9,0,0,0,0,77,5,,11,0,11,,0,,0,124,12,,14,0
431440705200013,715,112,0,110,,285,42,0,49,0,430,70,0,61,,409,58,0,57,,156,253,12,46,0,0,28,29,0,,,35,128,114,131,0,3,10,24,21,0,0,0,0,0,0,5,18,21,13,0,0,,0,0,77,13,0,23,0,180,28,0,29,,290,45,0,41,0,168,26,0,17,0,27,3,0,4,0,258,39,0,45,0,24,5,0,13,0,406,65,0,48,
431440705200014,142,65,0,73,0,71,23,0,37,0,71,42,0,36,0,46,28,0,18,0,22,24,9,19,0,0,8,10,0,0,0,3,10,18,15,0,,9,15,,0,0,0,0,0,0,,,13,,0,0,0,0,0,36,12,0,22,0,39,18,0,22,0,45,33,0,25,0,22,,0,4,0,14,,0,7,0,57,22,0,30,0,6,4,0,9,0,65,38,0,27,0
431440705200015,30,40,0,12,0,17,17,0,5,0,13,23,0,7,0,10,11,0,3,0,7,3,4,7,0,0,,,0,0,0,,3,4,,0,0,3,7,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,3,13,0,3,0,9,7,0,4,0,16,17,0,3,0,,3,0,,0,,,0,,0,16,15,0,4,0,0,4,0,,0,13,19,0,6,0
431440705200016,264,142,0,116,0,117,66,0,53,0,147,76,0,63,0,100,52,0,39,0,47,53,22,30,0,0,17,22,0,0,0,6,17,41,36,0,0,14,19,19,0,0,0,0,0,0,,12,13,13,0,0,0,0,0,48,30,0,29,0,65,30,0,24,0,100,57,0,43,0,51,25,0,20,0,19,8,0,9,0,98,58,0,44,0,17,11,0,12,0,130,65,0,51,0
431440705200017,267,155,0,117,7,129,67,0,65,4,138,88,0,52,3,101,52,0,28,5,57,44,22,30,0,0,13,15,3,,0,5,23,33,40,0,,10,22,18,0,0,0,0,0,0,0,,11,15,0,0,0,,3,50,27,0,26,0,59,45,0,30,0,98,55,0,39,4,60,28,0,22,3,16,7,0,13,0,113,60,0,52,4,18,12,0,9,0,120,76,0,43,3
431440705200018,410,138,0,150,0,197,69,0,79,0,213,69,0,71,0,139,60,0,58,0,63,76,22,38,0,0,30,28,0,0,,4,30,55,49,0,,8,24,26,0,0,0,0,0,0,6,4,25,23,0,0,0,0,0,85,17,0,31,0,90,31,0,30,0,159,54,0,58,0,76,36,0,31,0,25,7,0,7,0,172,62,0,72,0,35,6,0,10,0,178,63,0,61,0
431440705200019,225,110,0,105,0,100,48,0,55,0,125,62,0,50,0,93,43,0,32,0,36,57,17,26,0,0,15,17,0,0,0,5,21,28,39,0,,14,12,15,0,0,0,0,0,0,4,8,9,11,0,0,0,0,0,40,13,0,25,0,51,30,0,31,0,84,46,0,33,0,50,21,0,16,0,15,4,0,12,0,85,44,0,43,0,17,4,0,6,0,108,58,0,44,0
